Area,Latitude,Longitude,Northeast Bound,Southwest Bound,county_radius
"Mercer, Pennsylvania",41.22525802669065,-80.23614637350558,"(41.2348569, -80.219605)","(41.2156549, -80.25267699999999)",1749.2326260923126
"Monroe, Pennsylvania",41.713545706716815,-76.47598695318786,"(41.722933, -76.468409)","(41.7041589, -76.4835599)",1218.4938319276841
"Montgomery, Pennsylvania",41.17034034099112,-76.87339011984706,"(41.1780389, -76.859601)","(41.162639, -76.8871719)",1438.6976139063615
"Northampton, Pennsylvania",40.68569156186921,-75.49354191529102,"(40.7043839, -75.4714269)","(40.6669961, -75.515628)",2793.319919901529
"Pike, Pennsylvania",41.34138359792455,-75.0271814776683,"(41.6020021, -74.6895018)","(41.0798679, -75.3587649)",40416.08839185466
"Washington, Pennsylvania",40.1763712676675,-80.24242538195988,"(40.1967259, -80.21480489999999)","(40.1560069, -80.27000699999999)",3262.059655451373
"Westmoreland, Pennsylvania",40.361678202568115,-79.44493635560252,"(40.6800489, -78.974649)","(40.040397, -79.90495390000001)",53273.76134010125
"Wyoming, Pennsylvania",41.305982467689915,-75.84159729834764,"(41.31758, -75.8221389)","(41.2943799, -75.86104)",2077.001074069244
"York, Pennsylvania",39.966950613948995,-76.73091629109622,"(39.9910931, -76.6991889)","(39.942798, -76.76259)",3811.925148985705
"Bedford, Pennsylvania",40.01444287569767,-78.50141090926893,"(40.02559590000001, -78.486064)","(40.003287, -78.51674589999999)",1802.7939584254123
"Bradford, Pennsylvania",41.95907430062955,-78.64112768679121,"(41.976957, -78.614786)","(41.941183, -78.6674369)",2951.7909451364067
"Clarion, Pennsylvania",41.210555394309914,-79.37987621267835,"(41.225116, -79.363677)","(41.1959929, -79.3960589)",2111.9303157314803
"Elk, Pennsylvania",41.41738594748663,-78.6681793892822,"(41.6298981, -78.2349309)","(41.201859, -79.0951828)",43182.37227035162
"Greene, Pennsylvania",39.871485445240474,-80.2128813531833,"(40.02059089999999, -79.9031789)","(39.72067089999999, -80.5194969)",31218.871632418577
"Indiana, Pennsylvania",40.622025601994984,-79.15619377736796,"(40.631553, -79.13834299999999)","(40.612493, -79.174033)",1844.0160014267321
"Jefferson, Pennsylvania",39.92858198687049,-80.06269599350874,"(39.9389408, -80.0461967)","(39.918219, -80.0791836)",1819.8467958164813
"Lawrence, Pennsylvania",40.306262549646,-80.12779917739884,"(40.3134439, -80.1121868)","(40.29907680000001, -80.1434041)",1548.296746758963
"Northumberland, Pennsylvania",40.89553074209007,-76.79343292249013,"(40.9075569, -76.775819)","(40.88350090000001, -76.81103209999999)",1996.584488970408
"Schuylkill, Pennsylvania",40.72438145566448,-76.23336822707263,"(40.9497399, -75.7577611)","(40.495434, -76.7015459)",47280.10379388207
"Snyder, Pennsylvania",40.76332155797495,-77.07888687744898,"(40.889621, -76.79871399999999)","(40.63571109999999, -77.35662789999999)",27482.505660607174
"Tioga, Pennsylvania",41.90641143849611,-77.13398242181557,"(41.9185909, -77.128478)","(41.8942341, -77.139482)",1427.793301712728
"Union, Pennsylvania",40.9786174676131,-77.08387857991914,"(41.148801, -76.80024209999999)","(40.8073339, -77.3641798)",30423.40124024029
"Warren, Pennsylvania",41.845014848105414,-79.14410016508279,"(41.864917, -79.111604)","(41.82509779999999, -79.1765521)",3488.273902220051
"Wayne, Pennsylvania",40.047059832914876,-75.38338281992681,"(40.0678659, -75.3526449)","(40.0262428, -75.4140759)",3495.0364614755713
"Anderson, South Carolina",34.52439181836426,-82.6442585601619,"(34.562411, -82.6004849)","(34.486345, -82.6879129)",5825.184867481811
"Calhoun, South Carolina",34.68382731733738,-82.81647085451392,"(34.70986389999999, -82.77918679999999)","(34.6577641, -82.8536878)",4473.522466888322
"Chester, South Carolina",34.705091707541925,-81.21304812663745,"(34.7193849, -81.190793)","(34.6907889, -81.2352811)",2582.741829786264
"Darlington, South Carolina",34.301010614097216,-79.8673001370793,"(34.3214011, -79.8337569)","(34.280598, -79.9007951)",3827.398053624416
"Fairfield, South Carolina",34.37439901863274,-81.10100164535122,"(34.5720289, -80.769926)","(34.17455200000001, -81.427545)",37493.22392309312
"Florence, South Carolina",34.17027002715937,-79.79476750392112,"(34.22983, -79.7170199)","(34.1106179, -79.8721801)",9746.692913510951
"Greenville, South Carolina",34.83320983795341,-82.3629773341954,"(34.8908379, -82.29098189999999)","(34.7754991, -82.434679)",9176.7487169475
"Horry, South Carolina",33.93544300584222,-78.92486787359223,"(34.2998349, -78.49930090000001)","(33.5691079, -79.33910980000002)",56349.24295580663
"Kershaw, South Carolina",34.54150777077292,-80.58678511577018,"(34.557321, -80.569265)","(34.5256911, -80.60428499999999)",2379.7456087082714
"Lancaster, South Carolina",34.72399326153082,-80.77890504748754,"(34.7609268, -80.74578790000001)","(34.687057, -80.811931)",5097.492405350909
"Laurens, South Carolina",34.513701370665,-82.02785969178191,"(34.5531341, -81.9760889)","(34.4742229, -82.0794861)",6459.366504762655
"Pickens, South Carolina",34.88647061423334,-82.70932906066749,"(34.9082429, -82.68620279999999)","(34.864692, -82.73241890000001)",3209.7038747035713
"Richland, South Carolina",34.007287813898195,-80.974262877307,"(34.26876, -80.596205)","(33.743237, -81.345328)",45355.744127394675
"Saluda, South Carolina",34.00113094262526,-81.77142118382248,"(34.0159939, -81.7534281)","(33.98626300000001, -81.789395)",2341.0784057856663
"Spartanburg, South Carolina",34.942043271331734,-81.92252420136725,"(34.9825019, -81.84673599999999)","(34.9014599, -81.9981068)",8249.66019827972
"Sumter, South Carolina",33.926318051123694,-80.37743410087542,"(33.989263, -80.3060679)","(33.8633119, -80.448471)",9605.223994861593
"Union, South Carolina",34.72385791571633,-81.6256776538323,"(34.7529789, -81.5943821)","(34.694726, -81.6569069)",4318.602899864375
"York, South Carolina",34.99362353824779,-81.2320285668009,"(35.0295751, -81.19376199999999)","(34.957657, -81.270195)",5301.667877828514
"Abbeville, South Carolina",34.177036666361715,-82.3764030134088,"(34.205265, -82.346141)","(34.1487971, -82.4066028)",4193.553352043761
"Bamberg, South Carolina",33.30219623206496,-81.02993674279459,"(33.32182, -81.00484689999999)","(33.282562, -81.05499089999999)",3193.114382901943
"Barnwell, South Carolina",33.23965019705199,-81.36730423852167,"(33.26686600000001, -81.3330841)","(33.212415, -81.4014569)",4390.8697535849915
"Cherokee, South Carolina",35.01229562693958,-81.62204008844428,"(35.1841129, -81.36659689999999)","(34.8392799, -81.8744329)",30096.916512181357
"Chesterfield, South Carolina",34.73274179786012,-80.0829043596335,"(34.7476789, -80.044946)","(34.71777110000001, -80.120825)",3850.8280676680765
"Clarendon, South Carolina",33.689244876917996,-80.2111848466525,"(33.9465268, -79.87562)","(33.430219, -80.540514)",42184.67713678082
"Dillon, South Carolina",34.41972190704078,-79.37027425857963,"(34.450323, -79.3467581)","(34.389126, -79.3937358)",4024.2843141945264
"Georgetown, South Carolina",33.35636007534429,-79.29492234830401,"(33.3955039, -79.26659)","(33.317228, -79.3231689)",5079.315881068577
"Greenwood, South Carolina",34.21090954350647,-82.15127427532612,"(34.273403, -82.10270109999999)","(34.148425, -82.19961579999999)",8250.92922024484
"Hampton, South Carolina",32.867827571461525,-81.10976487213634,"(32.891678, -81.0851419)","(32.8439709, -81.13434389999999)",3507.959202219273
"Lee, South Carolina",34.1603404139766,-80.24278391369525,"(34.3679581, -80.0005939)","(33.952002, -80.4813179)",32061.201694182917
"Marion, South Carolina",34.17943979435449,-79.38981480618288,"(34.198799, -79.3415741)","(34.160026, -79.437992)",4938.17432487739
"Marlboro, South Carolina",34.552396727398154,-79.69461871543366,"(34.806555, -79.450034)","(34.2979939, -79.9346209)",36018.88476460473
"McCormick, South Carolina",33.91158923737832,-82.27863273857896,"(33.935717, -82.243911)","(33.8874379, -82.3132959)",4179.782205293281
"Newberry, South Carolina",34.28165506487056,-81.59069209587389,"(34.313852, -81.54321209999999)","(34.249415, -81.638065)",5644.649495271276
"Oconee, South Carolina",34.764360128441794,-83.09119189641427,"(35.056021, -82.8227139)","(34.472248, -83.35392800000001)",40607.12748391081
"Orangeburg, South Carolina",33.48731186050262,-80.86562768089622,"(33.532693, -80.833282)","(33.4419441, -80.8978591)",5862.317402939736
"Williamsburg, South Carolina",33.59959522271971,-79.71355523783198,"(33.8917378, -79.317041)","(33.304944, -80.1016971)",48988.542127855166
"Custer, South Dakota",43.76750632264166,-103.59231038327586,"(43.77877, -103.565723)","(43.7562299, -103.618884)",2479.679985366587
"Lincoln, South Dakota",43.29237215996485,-96.68234814169944,"(43.500456, -96.436589)","(43.08333289999999, -96.92490509999999)",30510.04888609315
"McCook, South Dakota",43.67474934937485,-97.37030899744158,"(43.8490589, -97.128998)","(43.49945109999999, -97.6090959)",27435.037140909222
"Meade, South Dakota",44.59547569181638,-102.79659784804042,"(45.039866, -101.999981)","(44.1400859, -103.5743958)",80055.66021755568
"Minnehaha, South Dakota",43.67536883467478,-96.79280553032774,"(43.849499, -96.4528349)","(43.4991569, -97.12950900000001)",33522.72413492589
"Pennington, South Dakota",44.10742291202624,-103.03784839276804,"(44.510926, -102.000776)","(43.685119, -104.055487)",94269.22677400112
"Turner, South Dakota",43.29207334957278,-97.164260483207,"(43.500113, -96.9239379)","(43.0831239, -97.40145009999999)",30220.781415763468
"Union, South Dakota",42.781736903664545,-96.62805817487789,"(43.08387, -96.445483)","(42.479686, -96.8065429)",36724.42207321675
"Bennett, South Dakota",43.19502162609061,-101.67136153914977,"(43.390173, -101.2277489)","(42.996255, -102.1108191)",42043.78597605349
"Bon Homme, South Dakota",42.96653424990634,-97.90048787641284,"(43.16963310000001, -97.634783)","(42.7622189, -98.162954)",31264.387150035844
"Brookings, South Dakota",44.300927173127505,-96.78763567954302,"(44.3338679, -96.746077)","(44.2679589, -96.8291091)",4938.635101552579
"Brown, South Dakota",45.59051466982955,-98.35623032173258,"(45.938731, -97.9786319)","(45.2403549, -98.725377)",48587.42164952891
"Butte, South Dakota",44.89482531538505,-103.5121313727938,"(45.2134, -102.9570959)","(44.57093, -104.0577391)",56258.332384648485
"Charles Mix, South Dakota",43.171973651003945,-98.69540006512618,"(43.499856, -98.06904399999999)","(42.83692500000001, -99.310729)",62506.103643518945
"Clay, South Dakota",42.894155236257156,-96.98420373929629,"(43.0837351, -96.80542290000001)","(42.704154, -97.160752)",25615.50565467334
"Codington, South Dakota",44.978429127600755,-97.18985094020813,"(45.15190399999999, -96.8819659)","(44.803342, -97.4946629)",30978.150851942522
Corson CountySouth Dakota,45.714476388794864,-101.15880343320791,"(45.944845, -100.308178)","(45.4722121, -102.0009831)",71016.29033827556
"Davison, South Dakota",43.67490660121685,-98.14645574691622,"(43.851461, -97.9647639)","(43.497873, -98.326089)",24471.693665540563
"Deuel, South Dakota",44.761103766408354,-96.66994878198165,"(44.97849189999999, -96.451234)","(44.5431069, -96.88553110000001)",29704.408153191656
"Edmunds, South Dakota",45.420663508973014,-99.21766092063437,"(45.5933909, -98.7220981)","(45.2437619, -99.7090431)",43246.62249446668
"Hamlin, South Dakota",44.67459031725743,-97.18943881923009,"(44.804545, -96.88446979999999)","(44.543002, -97.492311)",28142.393064259348
"Hughes, South Dakota",44.325556442867914,-100.09264606681106,"(44.548899, -99.598767)","(44.097895, -100.5808709)",46501.76879874018
Lake CountySouth Dakota,44.022517417665064,-97.13073674190115,"(44.1960811, -96.888588)","(43.84797289999999, -97.37035089999999)",27344.9895634161
"Lawrence, South Dakota",44.37348265129922,-103.7562103406685,"(44.6048, -103.452436)","(44.1405759, -104.055971)",35278.72233935255
"Marshall, South Dakota",45.748347588433425,-97.6052822662667,"(45.9361389, -97.226933)","(45.5581581, -97.97963990000001)",36048.79818516868
"McPherson, South Dakota",45.76825899183901,-99.22334470870307,"(45.9410839, -98.72437389999999)","(45.591252, -99.7180711)",43274.08287806066
"Moody, South Dakota",44.02251559224186,-96.67215939391028,"(44.1967799, -96.4527059)","(43.847485, -96.8892371)",26145.894395197865
"Perkins, South Dakota",45.49359557699718,-102.48518525090387,"(45.945713, -101.9992989)","(45.037999, -102.9574511)",62897.39167543605
"Roberts, South Dakota",45.61746169172458,-96.85327498997313,"(45.935981, -96.4704749)","(45.2968539, -97.228314)",46256.83319193456
"Sanborn, South Dakota",44.02380254009182,-98.09208387264385,"(44.196751, -97.849492)","(43.849857, -98.3321759)",27321.802315762685
Spink CountySouth Dakota,44.938738574617005,-98.35084374797114,"(45.243732, -97.976841)","(44.631602, -98.717767)",44896.532443056436
"Tripp, South Dakota",43.22404366894971,-97.96533051840063,"(43.2337119, -97.9577961)","(43.2143749, -97.97285989999999)",1236.2684245004773
"Walworth, South Dakota",45.42165199055401,-100.09890978461706,"(45.594823, -99.7077049)","(45.2458659, -100.4865829)",36126.90079158517
"Yankton, South Dakota",42.89729151813912,-97.39005494555059,"(42.930302, -97.34765809999999)","(42.86425, -97.43236689999999)",5043.108309840703
"Anderson, Tennessee",36.10652781720105,-84.19750398117057,"(36.3017781, -83.941711)","(35.910165, -84.4498809)",31600.012534957175
"Blount, Tennessee",35.67448946571841,-83.92749167096615,"(35.8871089, -83.6627649)","(35.46074, -84.18831899999999)",33606.66111562399
"Bradley, Tennessee",35.17282151298215,-84.86300668689715,"(35.357871, -84.6970329)","(34.9875691, -85.02673709999999)",25486.824157030922
"Campbell, Tennessee",36.385253192049035,-84.13989701898272,"(36.59211, -83.899701)","(36.1775779, -84.376633)",31466.30179317296
"Cannon, Tennessee",35.80885862396494,-86.04790625903057,"(35.9744509, -85.8851289)","(35.6429549, -86.2087701)",23528.306649933824
"Carter, Tennessee",36.30699427760419,-82.13923011433963,"(36.5106139, -81.9329939)","(36.10302, -82.3424501)",29201.525617819385
"Cheatham, Tennessee",36.24920689749373,-87.09780120976198,"(36.455711, -86.90629109999999)","(36.0423199, -87.2865009)",28645.9139731271
"Chester, Tennessee",35.420670600678896,-88.59829178363299,"(35.5924871, -88.351761)","(35.2475491, -88.842135)",29387.49610153623
"Crockett, Tennessee",35.83633795614707,-89.12840255806094,"(36.00039, -88.8927099)","(35.6711009, -89.36166279999999)",27997.7324145556
"Dickson, Tennessee",36.05926343712863,-87.37151020400526,"(36.1138569, -87.312679)","(36.004616, -87.43012)",8048.07732076628
"Grainger, Tennessee",36.2511494823287,-83.49538281196111,"(36.4206859, -83.255292)","(36.080587, -83.73270389999999)",28610.232503128696
"Hamblen, Tennessee",36.21364102379978,-83.27607906529762,"(36.345292, -83.081726)","(36.081295, -83.4686969)",22766.531124740486
"Hamilton, Tennessee",35.221644383993066,-85.21130959871803,"(35.459261, -84.942572)","(34.9829239, -85.47559299999999)",35942.2506783082
"Trousdale, Tennessee",36.39188131807569,-86.12870912887563,"(36.489159, -85.971063)","(36.294086, -86.285372)",17785.03710535173
"Hawkins, Tennessee",36.419315763992145,-82.9463768612357,"(36.59409910000001, -82.599913)","(36.2420069, -83.2888959)",36599.180280522116
Hickman CountyTennessee,35.80194396472405,-87.47427727523329,"(35.9934289, -87.201426)","(35.608936, -87.7437499)",32530.020046714413
"Jefferson, Tennessee",36.044432101269706,-83.47361339565731,"(36.191886, -83.234585)","(35.895846, -83.71029)",27033.15224556441
"Knox, Tennessee",35.991118908584035,-83.96421242149883,"(36.1864791, -83.6508899)","(35.7938059, -84.2734699)",35583.59548698594
"Loudon, Tennessee",35.73895009692978,-84.35623714471458,"(35.77574, -84.2905849)","(35.7020669, -84.4217331)",7205.346670241426
Macon CountyTennessee,36.52639113452708,-86.00911966029726,"(36.63987180000001, -85.7879659)","(36.4118361, -86.2287241)",23458.749348077283
"Madison, Tennessee",36.25516664544493,-86.69824283354765,"(36.3182, -86.6382829)","(36.192093, -86.75793399999999)",8828.224750252548
"Marion, Tennessee",35.15185040534709,-85.61890463820009,"(35.3192919, -85.36195900000001)","(34.98302, -85.87303190000002)",29868.470844398555
"Maury, Tennessee",35.63021010229937,-87.07027875393791,"(35.850651, -86.7819959)","(35.408175, -87.354349)",35752.92006329972
"Montgomery, Tennessee",36.478170520403644,-87.378568214606,"(36.6424139, -87.1132439)","(36.3124421, -87.64115)",29939.189197733896
"Morgan, Tennessee",36.14318005314789,-84.63029509542567,"(36.376567, -84.3418119)","(35.9084548, -84.914152)",36644.08531996597
"Polk, Tennessee",35.137280580225955,-84.53527079735645,"(35.2854728, -84.292321)","(34.9878331, -84.775853)",27561.912405864547
"Roane, Tennessee",35.84748250852508,-84.52820036616608,"(36.0493169, -84.26338299999999)","(35.64442409999999, -84.7893711)",32747.370266354756
"Robertson, Tennessee",36.50193534389613,-86.85847194286029,"(36.652446, -86.563763)","(36.3494979, -87.150488)",31220.332146995144
"Rutherford, Tennessee",36.12331976904642,-88.99496187395688,"(36.1498709, -88.98038179999999)","(36.0967729, -89.0095108)",3225.2155005714667
"Sequatchie, Tennessee",35.114973749057064,-85.59746541011017,"(35.121022, -85.5886842)","(35.1089239, -85.60624310000001)",1044.510884485073
"Shelby, Tennessee",35.20318499517087,-89.9736305753745,"(35.4094831, -89.632779)","(34.994185, -90.3102978)",38533.279657373045
"Smith, Tennessee",36.25426092004386,-85.9588279106472,"(36.4260728, -85.7786869)","(36.0820188, -86.136803)",25000.355865345875
"Sullivan, Tennessee",36.50639609423515,-82.26585783197156,"(36.6162128, -81.8266411)","(36.3921038, -82.70227899999999)",41164.00525703962
